Identif,MonthlyPeoples,DailyPeoples,HourlyPeoples_08_22,HourlyPeoples_08_10,HourlyPeoples_17_19,HourlyPeoples_22_08,DistrictName,WKT,HeatmapPoint,Author,lat1,lon1,lat2,lon2,CoordinateLan,CoordinateLng,P,RentCost,NormalizeRentCost,NormalizeTraffic,RelativeValue
743673,378,12,0,1,1,0,Хамовники,"LINESTRING (37.550437 55.723919, 37.550907 55.723637)",POINT (37.5507 55.7238),myData.biz,55.723919,37.550437,55.723637,37.550907,55.7238,37.5507,0.1285785624849905,400422.9292929293,0.6405756711499876,0.00021462244950821855,0.0005029396402527561
743674,378,12,0,1,1,0,Хамовники,"LINESTRING (37.550907 55.723637, 37.550555 55.723461)",POINT (37.5507 55.7235),myData.biz,55.723637,37.550907,55.723461,37.550555,55.7235,37.5507,0.12567829734328417,400422.9292929293,0.6405756711499876,0.00021462244950821855,0.0005046135241443057
743675,378,12,0,1,1,0,Хамовники,"LINESTRING (37.550555 55.723461, 37.551039 55.723189)",POINT (37.5508 55.7233),myData.biz,55.723461,37.550555,55.723189,37.551039,55.7233,37.5508,0.12452623326395892,405469.35348446685,0.6486486566209355,0.00021462244950821855,0.0004939294397162166
743676,378,12,0,1,1,0,Хамовники,"LINESTRING (37.551039 55.723189, 37.550902 55.723115)",POINT (37.551 55.7232),myData.biz,55.723189,37.551039,55.723115,37.550902,55.7232,37.551,0.12510495112610046,405469.35348446685,0.6486486566209355,0.00021462244950821855,0.0004936029355989464
743677,378,12,0,1,1,0,Хамовники,"LINESTRING (37.550902 55.723115, 37.550158 55.723544)",POINT (37.5505 55.7233),myData.biz,55.723115,37.550902,55.723544,37.550158,55.7233,37.5505,0.12216880636524423,393053.44272844266,0.6287863812081684,0.00021462244950821855,0.0005232570241615614
743678,378,12,0,1,1,0,Хамовники,"LINESTRING (37.550158 55.723544, 37.550027 55.723467)",POINT (37.5501 55.7235),myData.biz,55.723544,37.550158,55.723467,37.550027,55.7235,37.5501,0.12086409296015072,393053.44272844266,0.6287863812081684,0.00021462244950821855,0.0005240347368455981
743679,378,12,0,1,1,0,Хамовники,"LINESTRING (37.550027 55.723467, 37.549993 55.723447)",POINT (37.55 55.7235),myData.biz,55.723467,37.550027,55.723447,37.549993,55.7235,37.55,0.12009033605076676,393053.44272844266,0.6287863812081684,0.00021462244950821855,0.0005244959573407964
743680,378,12,0,1,1,0,Хамовники,"LINESTRING (37.549993 55.723447, 37.5495 55.723157)",POINT (37.5497 55.7233),myData.biz,55.723447,37.549993,55.723157,37.5495,55.7233,37.5497,0.11620923817995431,341505.75852470426,0.5463232964885699,0.00021462244950821855,0.0006438372399631816
743681,378,12,0,1,1,0,Хамовники,"LINESTRING (37.5495 55.723157, 37.5493 55.72304)",POINT (37.5494 55.7231),myData.biz,55.723157,37.5495,55.72304,37.5493,55.7231,37.5494,0.11256003604953654,330908.33333333326,0.5293701319601379,0.00021462244950821855,0.0006706541630768408
743682,378,12,0,1,1,0,Хамовники,"LINESTRING (37.5493 55.72304, 37.548418 55.723553)",POINT (37.5489 55.7233),myData.biz,55.72304,37.5493,55.723553,37.548418,55.7233,37.5489,0.05,332860.03787878784,0.5324923590740337,0.00021462244950821855,0.0007131690301021172
743683,378,12,0,1,1,0,Хамовники,"LINESTRING (37.548418 55.723553, 37.548241 55.72358)",POINT (37.5483 55.7236),myData.biz,55.723553,37.548418,55.72358,37.548241,55.7236,37.5483,0.05,149616.66666666666,0.23934992449160677,0.00021462244950821855,0.0011603491132743389
743684,378,12,0,1,1,0,Хамовники,"LINESTRING (37.548241 55.72358, 37.547333 55.724104)",POINT (37.5478 55.7238),myData.biz,55.72358,37.548241,55.724104,37.547333,55.7238,37.5478,0.05,149616.66666666666,0.23934992449160677,0.00021462244950821855,0.0011603491132743389
743685,378,12,0,1,1,0,Хамовники,"LINESTRING (37.547333 55.724104, 37.547236 55.724161)",POINT (37.5473 55.7241),myData.biz,55.724104,37.547333,55.724161,37.547236,55.7241,37.5473,0.05,149616.66666666666,0.23934992449160677,0.00021462244950821855,0.0011603491132743389
743686,378,12,0,1,1,0,Хамовники,"LINESTRING (37.547236 55.724161, 37.547175 55.724167)",POINT (37.5472 55.7242),myData.biz,55.724161,37.547236,55.724167,37.547175,55.7242,37.5472,0.05,149616.66666666666,0.23934992449160677,0.00021462244950821855,0.0011603491132743389
743687,378,12,0,1,1,0,Хамовники,"LINESTRING (37.547175 55.724167, 37.547057 55.724086)",POINT (37.5471 55.7241),myData.biz,55.724167,37.547175,55.724086,37.547057,55.7241,37.5471,0.05,149616.66666666666,0.23934992449160677,0.00021462244950821855,0.0011603491132743389
743688,378,12,0,1,1,0,Хамовники,"LINESTRING (37.547057 55.724086, 37.546803 55.72389)",POINT (37.5469 55.724),myData.biz,55.724086,37.547057,55.72389,37.546803,55.724,37.5469,0.05,149616.66666666666,0.23934992449160677,0.00021462244950821855,0.0011603491132743389
743689,378,12,0,1,1,0,Хамовники,"LINESTRING (37.546803 55.72389, 37.546458 55.723835)",POINT (37.5466 55.7239),myData.biz,55.72389,37.546803,55.723835,37.546458,55.7239,37.5466,0.0,149616.66666666666,0.23934992449160677,0.00021462244950821855,0.0012214201192361463
743690,378,12,0,1,1,0,Хамовники,"LINESTRING (37.546458 55.723835, 37.546147 55.723843)",POINT (37.5463 55.7238),myData.biz,55.723835,37.546458,55.723843,37.546147,55.7238,37.5463,0.0,149616.66666666666,0.23934992449160677,0.00021462244950821855,0.0012214201192361463
743691,378,12,0,1,1,0,Хамовники,"LINESTRING (37.546147 55.723843, 37.545991 55.723875)",POINT (37.5461 55.7239),myData.biz,55.723843,37.546147,55.723875,37.545991,55.7239,37.5461,0.0,149616.66666666666,0.23934992449160677,0.00021462244950821855,0.0012214201192361463
743692,378,12,0,1,1,0,Хамовники,"LINESTRING (37.545991 55.723875, 37.545832 55.723941)",POINT (37.5459 55.7239),myData.biz,55.723875,37.545991,55.723941,37.545832,55.7239,37.5459,0.0,-1.0,1.0,0.00021462244950821855,0.0
743693,378,12,0,1,1,0,Хамовники,"LINESTRING (37.545832 55.723941, 37.545657 55.724069)",POINT (37.5457 55.724),myData.biz,55.723941,37.545832,55.724069,37.545657,55.724,37.5457,0.0,-1.0,1.0,0.00021462244950821855,0.0
743694,378,12,0,1,1,0,Хамовники,"LINESTRING (37.545657 55.724069, 37.545586 55.724189)",POINT (37.5456 55.7241),myData.biz,55.724069,37.545657,55.724189,37.545586,55.7241,37.5456,0.0,-1.0,1.0,0.00021462244950821855,0.0
743695,378,12,0,1,1,0,Хамовники,"LINESTRING (37.545586 55.724189, 37.545119 55.724341)",POINT (37.5454 55.7243),myData.biz,55.724189,37.545586,55.724341,37.545119,55.7243,37.5454,0.0,-1.0,1.0,0.00021462244950821855,0.0
743696,378,12,0,1,1,0,Хамовники,"LINESTRING (37.545119 55.724341, 37.544607 55.723928)",POINT (37.5449 55.7241),myData.biz,55.724341,37.545119,55.723928,37.544607,55.7241,37.5449,0.0,-1.0,1.0,0.00021462244950821855,0.0
743697,378,12,0,1,1,0,Хамовники,"LINESTRING (37.544607 55.723928, 37.544488 55.723772)",POINT (37.5445 55.7238),myData.biz,55.723928,37.544607,55.723772,37.544488,55.7238,37.5445,0.0,-1.0,1.0,0.00021462244950821855,0.0
743698,3951,131,8,12,11,1,Хамовники,"LINESTRING (37.563481 55.716401, 37.564287 55.715935)",POINT (37.5639 55.7162),myData.biz,55.716401,37.563481,55.715935,37.564287,55.7162,37.5639,0.16500109889755485,366133.3333333334,0.5857211049304659,0.002418202944027945,0.006258589515527547
743699,29402,980,60,93,83,12,Хамовники,"LINESTRING (37.569315 55.715629, 37.570003 55.715721)",POINT (37.5697 55.7157),myData.biz,55.715629,37.569315,55.715721,37.570003,55.7157,37.5697,0.2158199224006487,372764.9227110583,0.59632994847268,0.018114628123435044,0.04290192378967268
743700,8662,288,17,27,24,3,Хамовники,"LINESTRING (37.571151 55.716731, 37.571393 55.716614)",POINT (37.5713 55.7167),myData.biz,55.716731,37.571151,55.716614,37.571393,55.7167,37.5713,0.2916708446614484,407868.8946015423,0.6524873074833772,0.005323623517686617,0.009804334814050762
743701,2048,68,4,6,5,0,Хамовники,"LINESTRING (37.547448 55.721318, 37.54755 55.721266)",POINT (37.5475 55.7213),myData.biz,55.721318,37.547448,55.721266,37.54755,55.7213,37.5475,0.0,-1.0,1.0,0.0012445635146769685,0.0
743702,2048,68,4,6,5,0,Хамовники,"LINESTRING (37.54755 55.721266, 37.547333 55.72056)",POINT (37.5474 55.7209),myData.biz,55.721266,37.54755,55.72056,37.547333,55.7209,37.5474,0.0,-1.0,1.0,0.0012445635146769685,0.0
743703,2048,68,4,6,5,0,Хамовники,"LINESTRING (37.547333 55.72056, 37.547057 55.72067)",POINT (37.5472 55.7206),myData.biz,55.72056,37.547333,55.72067,37.547057,55.7206,37.5472,0.0,-1.0,1.0,0.0012445635146769685,0.0
743704,2048,68,4,6,5,0,Хамовники,"LINESTRING (37.547057 55.72067, 37.546943 55.720674)",POINT (37.547 55.7207),myData.biz,55.72067,37.547057,55.720674,37.546943,55.7207,37.547,0.0,-1.0,1.0,0.0012445635146769685,0.0
743705,2048,68,4,6,5,0,Хамовники,"LINESTRING (37.546943 55.720674, 37.546818 55.720622)",POINT (37.5469 55.7206),myData.biz,55.720674,37.546943,55.720622,37.546818,55.7206,37.5469,0.0,-1.0,1.0,0.0012445635146769685,0.0
743706,2048,68,4,6,5,0,Хамовники,"LINESTRING (37.546818 55.720622, 37.546743 55.72057)",POINT (37.5468 55.7206),myData.biz,55.720622,37.546818,55.72057,37.546743,55.7206,37.5468,0.0,-1.0,1.0,0.0012445635146769685,0.0
743707,2048,68,4,6,5,0,Хамовники,"LINESTRING (37.546743 55.72057, 37.546724 55.720527)",POINT (37.5467 55.7205),myData.biz,55.72057,37.546743,55.720527,37.546724,55.7205,37.5467,0.0,-1.0,1.0,0.0012445635146769685,0.0
743708,2048,68,4,6,5,0,Хамовники,"LINESTRING (37.546724 55.720527, 37.546743 55.720498)",POINT (37.5467 55.7205),myData.biz,55.720527,37.546724,55.720498,37.546743,55.7205,37.5467,0.0,-1.0,1.0,0.0012445635146769685,0.0
743709,2048,68,4,6,5,0,Хамовники,"LINESTRING (37.546743 55.720498, 37.546927 55.720393)",POINT (37.5468 55.7204),myData.biz,55.720498,37.546743,55.720393,37.546927,55.7204,37.5468,0.0,-1.0,1.0,0.0012445635146769685,0.0
743710,6099,203,12,19,17,2,Хамовники,"LINESTRING (37.556939 55.723567, 37.557214 55.723588)",POINT (37.5571 55.7236),myData.biz,55.723567,37.556939,55.723588,37.557214,55.7236,37.5571,0.1993495039522543,303875.4882379049,0.48612450745244334,0.003742941511682122,0.011521762886321774
743711,6099,203,12,19,17,2,Хамовники,"LINESTRING (37.557214 55.723588, 37.557283 55.72367)",POINT (37.5572 55.7236),myData.biz,55.723588,37.557214,55.72367,37.557283,55.7236,37.5572,0.20064676826287378,302696.737348904,0.4842388081058191,0.003742941511682122,0.011545305950562638
743712,636,21,1,1,1,0,Хамовники,"LINESTRING (37.546209 55.721763, 37.54597 55.721899)",POINT (37.5461 55.7218),myData.biz,55.721763,37.546209,55.721899,37.54597,55.7218,37.5461,0.0,-1.0,1.0,0.0003737390931091392,0.0
743713,636,21,1,1,1,0,Хамовники,"LINESTRING (37.54597 55.721899, 37.545532 55.721666)",POINT (37.5458 55.7218),myData.biz,55.721899,37.54597,55.721666,37.545532,55.7218,37.5458,0.0,-1.0,1.0,0.0003737390931091392,0.0
743714,5775,192,11,18,16,2,Хамовники,"LINESTRING (37.577265 55.717357, 37.574796 55.71846)",POINT (37.576 55.7179),myData.biz,55.717357,37.577265,55.71846,37.574796,55.7179,37.576,0.27116162107999775,357660.1593006926,0.5721661978790472,0.0035431206104158497,0.00826603563943013
743722,5507,183,11,17,15,2,Хамовники,"LINESTRING (37.578407 55.7167, 37.578273 55.716761)",POINT (37.5783 55.7167),myData.biz,55.7167,37.578407,55.716761,37.578273,55.7167,37.5783,0.1772080928071182,312291.04669568664,0.49958724434909835,0.003377836655047451,0.010405478028808706
743723,18262,608,37,57,51,7,Хамовники,"LINESTRING (37.574237 55.717322, 37.57433 55.717388)",POINT (37.5743 55.7174),myData.biz,55.717322,37.574237,55.717388,37.57433,55.7174,37.5743,0.30303161320139205,305375.89712039975,0.4885247771581043,0.01124424281446506,0.029989754108060693
743726,32401,1080,67,102,91,14,Хамовники,"LINESTRING (37.577283 55.715981, 37.578407 55.7167)",POINT (37.5778 55.7163),myData.biz,55.715981,37.577283,55.7167,37.578407,55.7163,37.5778,0.17574406594912115,302287.88642088376,0.48358475139627294,0.01996420492250156,0.06357965522170454
743730,40193,1339,83,127,113,17,Хамовники,"LINESTRING (37.578724 55.722209, 37.578884 55.722323)",POINT (37.5788 55.7223),myData.biz,55.722209,37.578724,55.722323,37.578884,55.7223,37.5788,0.4090611123242669,378176.4430550519,0.604986994225207,0.024769774251720063,0.0432594529695269
743731,4644,154,9,14,13,2,Хамовники,"LINESTRING (37.581981 55.719175, 37.580488 55.719824)",POINT (37.5812 55.7195),myData.biz,55.719175,37.581981,55.719824,37.580488,55.7195,37.5812,0.27112755561028373,461436.19174326735,0.7381812553421954,0.002845597649514139,0.004062849834703819
743732,39313,1310,81,124,111,17,Хамовники,"LINESTRING (37.577837 55.720977, 37.5762 55.721689)",POINT (37.577 55.7213),myData.biz,55.720977,37.577837,55.721689,37.5762,55.7213,37.577,0.2607793356131192,411448.4020776141,0.6582136021329502,0.02422705081618204,0.04579672621820946
743734,11315,377,23,35,32,4,Хамовники,"LINESTRING (37.580156 55.722016, 37.580193 55.722002)",POINT (37.5802 55.722),myData.biz,55.722016,37.580156,55.722002,37.580193,55.722,37.5802,0.4373631285717372,392155.6466822975,0.6273501376104624,0.006959811329598409,0.010917711926028114
743735,13084,436,27,41,37,5,Хамовники,"LINESTRING (37.580156 55.722016, 37.580039 55.722068)",POINT (37.5801 55.722),myData.biz,55.722016,37.580156,55.722068,37.580039,55.722,37.5801,0.4259820766956882,392554.41727698024,0.6279880683699324,0.008050808781265188,0.012862543117498437
743736,8526,284,17,26,24,3,Хамовники,"LINESTRING (37.580339 55.722581, 37.579624 55.722896)",POINT (37.58 55.7227),myData.biz,55.722581,37.580339,55.722896,37.579624,55.7227,37.58,0.4975957055973535,375263.82800723595,0.6003275565578557,0.005239748077648922,0.007871780310310437
743737,31912,1063,66,100,90,13,Хамовники,"LINESTRING (37.573451 55.723188, 37.573488 55.723161)",POINT (37.5735 55.7232),myData.biz,55.723188,37.573451,55.723161,37.573488,55.7232,37.5735,0.2526755721201399,337227.2143647035,0.5394787222852326,0.01966262337707191,0.050629699467061154
743738,31912,1063,66,100,90,13,Хамовники,"LINESTRING (37.573488 55.723161, 37.573472 55.723095)",POINT (37.5735 55.7231),myData.biz,55.723161,37.573488,55.723095,37.573472,55.7231,37.5735,0.25137593853202644,349237.5555587001,0.5586921903331338,0.01966262337707191,0.04860174527112282
743739,29317,977,60,92,83,12,Хамовники,"LINESTRING (37.573472 55.723095, 37.573799 55.722953)",POINT (37.5736 55.723),myData.biz,55.723095,37.573472,55.722953,37.573799,55.723,37.5736,0.2564735769548243,349266.6251296296,0.5587386941970289,0.018062205973411485,0.044337178535943614
743740,29317,977,60,92,83,12,Хамовники,"LINESTRING (37.573799 55.722953, 37.574007 55.722862)",POINT (37.5739 55.7229),myData.biz,55.722953,37.573799,55.722862,37.574007,55.7229,37.5739,0.2588457739933347,357271.3987266967,0.5715442805874312,0.018062205973411485,0.042913143983068516
743741,29317,977,60,92,83,12,Хамовники,"LINESTRING (37.574007 55.722862, 37.574554 55.722625)",POINT (37.5743 55.7227),myData.biz,55.722862,37.574007,55.722625,37.574554,55.7227,37.5743,0.26645111910627406,357543.4842772377,0.571979547741559,0.018062205973411485,0.042429643267456935
743745,5097,169,10,16,14,2,Хамовники,"LINESTRING (37.558636 55.729859, 37.558891 55.72997)",POINT (37.5588 55.7299),myData.biz,55.729859,37.558636,55.72997,37.558891,55.7299,37.5588,0.318685563026784,337103.94656952046,0.539281525402494,0.003124976872580872,0.007338968714605268
743747,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.56874 55.73738, 37.569559 55.738172)",POINT (37.5691 55.7378),myData.biz,55.73738,37.56874,55.738172,37.569559,55.7378,37.5691,0.24572857033085418,351683.8682574356,0.562605663740186,0.018312598831171072,0.0452018077642141
743748,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.569559 55.738172, 37.569936 55.73857)",POINT (37.5697 55.7384),myData.biz,55.738172,37.569559,55.73857,37.569936,55.7384,37.5697,0.2936970016083421,373223.18875264016,0.5970630567004273,0.018312598831171072,0.038992683847121325
743749,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.569936 55.73857, 37.570771 55.739521)",POINT (37.5704 55.739),myData.biz,55.73857,37.569936,55.739521,37.570771,55.739,37.5704,0.36578533113602574,399228.8955120033,0.6386655230927947,0.018312598831171072,0.03139790533259869
743750,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.570771 55.739521, 37.570965 55.739825)",POINT (37.5709 55.7397),myData.biz,55.739521,37.570771,55.739825,37.570965,55.7397,37.5709,0.4408076434018453,403818.105613412,0.646007083188739,0.018312598831171072,0.027121317928671607
743751,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.570965 55.739825, 37.570901 55.739846)",POINT (37.5709 55.7398),myData.biz,55.739825,37.570965,55.739846,37.570901,55.7398,37.5709,0.4414946442191239,403423.01678565145,0.6453750423128266,0.018312598831171072,0.027136362377488375
743752,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.570901 55.739846, 37.570975 55.739931)",POINT (37.5709 55.7399),myData.biz,55.739846,37.570901,55.739931,37.570975,55.7399,37.5709,0.44111700320522135,402222.26140848635,0.6434541414241792,0.018312598831171072,0.02730180021922752
743753,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.570975 55.739931, 37.571709 55.740768)",POINT (37.5713 55.7403),myData.biz,55.739931,37.570975,55.740768,37.571709,55.7403,37.5713,0.47961528820255134,398390.9816638494,0.6373250756660017,0.018312598831171072,0.0258581261139803
743754,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.571709 55.740768, 37.57177 55.740839)",POINT (37.5717 55.7408),myData.biz,55.740768,37.571709,55.740839,37.57177,55.7408,37.5717,0.4816728852767785,381334.55974842765,0.6100391716113122,0.018312598831171072,0.027693631150502173
743755,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.57177 55.740839, 37.571726 55.740881)",POINT (37.5717 55.7409),myData.biz,55.740839,37.57177,55.740881,37.571726,55.7409,37.5717,0.46793930774254083,379872.59111111116,0.6077003964469435,0.018312598831171072,0.028597892904878616
743756,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.571726 55.740881, 37.57169 55.740889)",POINT (37.5717 55.7409),myData.biz,55.740881,37.571726,55.740889,37.57169,55.7409,37.5717,0.46793930774254083,379872.59111111116,0.6077003964469435,0.018312598831171072,0.028597892904878616
743757,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.57169 55.740889, 37.57164 55.740921)",POINT (37.5717 55.7409),myData.biz,55.740889,37.57169,55.740921,37.57164,55.7409,37.5717,0.46793930774254083,379872.59111111116,0.6077003964469435,0.018312598831171072,0.028597892904878616
743758,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.57164 55.740921, 37.571665 55.740935)",POINT (37.5717 55.7409),myData.biz,55.740921,37.57164,55.740935,37.571665,55.7409,37.5717,0.46793930774254083,379872.59111111116,0.6077003964469435,0.018312598831171072,0.028597892904878616
743759,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.571665 55.740935, 37.571791 55.740854)",POINT (37.5717 55.7409),myData.biz,55.740935,37.571665,55.740854,37.571791,55.7409,37.5717,0.46793930774254083,379872.59111111116,0.6077003964469435,0.018312598831171072,0.028597892904878616
743760,29723,990,61,94,84,12,Хамовники,"LINESTRING (37.571791 55.740854, 37.571801 55.74084)",POINT (37.5718 55.7408),myData.biz,55.740854,37.571791,55.74084,37.571801,55.7408,37.5718,0.4943035510951601,372656.5514993481,0.5961565823059846,0.018312598831171072,0.02798065673582566
743778,11677,389,24,36,33,5,Хамовники,"LINESTRING (37.557777 55.712776, 37.557966 55.712666)",POINT (37.5579 55.7127),myData.biz,55.712776,37.557777,55.712666,37.557966,55.7127,37.5579,0.0,-1.0,1.0,0.007183068015581096,0.0
743780,711,23,1,2,1,0,Хамовники,"LINESTRING (37.543284 55.719113, 37.543575 55.718481)",POINT (37.5434 55.7188),myData.biz,55.719113,37.543284,55.718481,37.543575,55.7188,37.5434,0.0,-1.0,1.0,0.0004199939313652208,0.0
743781,711,23,1,2,1,0,Хамовники,"LINESTRING (37.543575 55.718481, 37.544096 55.718654)",POINT (37.5438 55.7186),myData.biz,55.718481,37.543575,55.718654,37.544096,55.7186,37.5438,0.0,-1.0,1.0,0.0004199939313652208,0.0
743782,711,23,1,2,1,0,Хамовники,"LINESTRING (37.544096 55.718654, 37.544291 55.718478)",POINT (37.5442 55.7186),myData.biz,55.718654,37.544096,55.718478,37.544291,55.7186,37.5442,0.0,-1.0,1.0,0.0004199939313652208,0.0
743783,711,23,1,2,1,0,Хамовники,"LINESTRING (37.544291 55.718478, 37.544899 55.718688)",POINT (37.5446 55.7186),myData.biz,55.718478,37.544291,55.718688,37.544899,55.7186,37.5446,0.0,-1.0,1.0,0.0004199939313652208,0.0
743784,711,23,1,2,1,0,Хамовники,"LINESTRING (37.544899 55.718688, 37.545001 55.718719)",POINT (37.545 55.7187),myData.biz,55.718688,37.544899,55.718719,37.545001,55.7187,37.545,0.0,-1.0,1.0,0.0004199939313652208,0.0
743785,711,23,1,2,1,0,Хамовники,"LINESTRING (37.545001 55.718719, 37.545105 55.718727)",POINT (37.5451 55.7187),myData.biz,55.718719,37.545001,55.718727,37.545105,55.7187,37.5451,0.0,-1.0,1.0,0.0004199939313652208,0.0
743786,711,23,1,2,1,0,Хамовники,"LINESTRING (37.545105 55.718727, 37.545188 55.718692)",POINT (37.5451 55.7187),myData.biz,55.718727,37.545105,55.718692,37.545188,55.7187,37.5451,0.0,-1.0,1.0,0.0004199939313652208,0.0
743787,711,23,1,2,1,0,Хамовники,"LINESTRING (37.545188 55.718692, 37.54555 55.718829)",POINT (37.5454 55.7188),myData.biz,55.718692,37.545188,55.718829,37.54555,55.7188,37.5454,0.0,-1.0,1.0,0.0004199939313652208,0.0
743788,711,23,1,2,1,0,Хамовники,"LINESTRING (37.54555 55.718829, 37.545868 55.718943)",POINT (37.5457 55.7189),myData.biz,55.718829,37.54555,55.718943,37.545868,55.7189,37.5457,0.0,-1.0,1.0,0.0004199939313652208,0.0
743789,711,23,1,2,1,0,Хамовники,"LINESTRING (37.545868 55.718943, 37.545854 55.718999)",POINT (37.5459 55.719),myData.biz,55.718943,37.545868,55.718999,37.545854,55.719,37.5459,0.0,-1.0,1.0,0.0004199939313652208,0.0
743790,711,23,1,2,1,0,Хамовники,"LINESTRING (37.545854 55.718999, 37.545911 55.719044)",POINT (37.5459 55.719),myData.biz,55.718999,37.545854,55.719044,37.545911,55.719,37.5459,0.0,-1.0,1.0,0.0004199939313652208,0.0
743791,711,23,1,2,1,0,Хамовники,"LINESTRING (37.545911 55.719044, 37.546432 55.719229)",POINT (37.5462 55.7191),myData.biz,55.719044,37.545911,55.719229,37.546432,55.7191,37.5462,0.0,-1.0,1.0,0.0004199939313652208,0.0
743792,711,23,1,2,1,0,Хамовники,"LINESTRING (37.546432 55.719229, 37.546717 55.719317)",POINT (37.5466 55.7193),myData.biz,55.719229,37.546432,55.719317,37.546717,55.7193,37.5466,0.0,-1.0,1.0,0.0004199939313652208,0.0
743793,711,23,1,2,1,0,Хамовники,"LINESTRING (37.546717 55.719317, 37.546783 55.71931)",POINT (37.5468 55.7193),myData.biz,55.719317,37.546717,55.71931,37.546783,55.7193,37.5468,0.0,-1.0,1.0,0.0004199939313652208,0.0
743794,711,23,1,2,1,0,Хамовники,"LINESTRING (37.546783 55.71931, 37.546835 55.719286)",POINT (37.5468 55.7193),myData.biz,55.71931,37.546783,55.719286,37.546835,55.7193,37.5468,0.0,-1.0,1.0,0.0004199939313652208,0.0
743795,711,23,1,2,1,0,Хамовники,"LINESTRING (37.546835 55.719286, 37.547175 55.719404)",POINT (37.547 55.7193),myData.biz,55.719286,37.546835,55.719404,37.547175,55.7193,37.547,0.0,-1.0,1.0,0.0004199939313652208,0.0
743796,711,23,1,2,1,0,Хамовники,"LINESTRING (37.547175 55.719404, 37.54722 55.719374)",POINT (37.5472 55.7194),myData.biz,55.719404,37.547175,55.719374,37.54722,55.7194,37.5472,0.0,-1.0,1.0,0.0004199939313652208,0.0
743797,711,23,1,2,1,0,Хамовники,"LINESTRING (37.54722 55.719374, 37.547353 55.719353)",POINT (37.5473 55.7194),myData.biz,55.719374,37.54722,55.719353,37.547353,55.7194,37.5473,0.0,-1.0,1.0,0.0004199939313652208,0.0
743798,711,23,1,2,1,0,Хамовники,"LINESTRING (37.547353 55.719353, 37.547571 55.719257)",POINT (37.5475 55.7193),myData.biz,55.719353,37.547353,55.719257,37.547571,55.7193,37.5475,0.0,-1.0,1.0,0.0004199939313652208,0.0
743799,711,23,1,2,1,0,Хамовники,"LINESTRING (37.547571 55.719257, 37.547717 55.719306)",POINT (37.5476 55.7193),myData.biz,55.719257,37.547571,55.719306,37.547717,55.7193,37.5476,0.0,-1.0,1.0,0.0004199939313652208,0.0
743800,711,23,1,2,1,0,Хамовники,"LINESTRING (37.547992 55.719151, 37.548224 55.719014)",POINT (37.5481 55.7191),myData.biz,55.719151,37.547992,55.719014,37.548224,55.7191,37.5481,0.0,-1.0,1.0,0.0004199939313652208,0.0
743801,711,23,1,2,1,0,Хамовники,"LINESTRING (37.548224 55.719014, 37.548668 55.718981)",POINT (37.5484 55.719),myData.biz,55.719014,37.548224,55.718981,37.548668,55.719,37.5484,0.0,-1.0,1.0,0.0004199939313652208,0.0
743802,711,23,1,2,1,0,Хамовники,"LINESTRING (37.548668 55.718981, 37.549025 55.719174)",POINT (37.5488 55.7191),myData.biz,55.718981,37.548668,55.719174,37.549025,55.7191,37.5488,0.0,-1.0,1.0,0.0004199939313652208,0.0
743803,711,23,1,2,1,0,Хамовники,"LINESTRING (37.549025 55.719174, 37.549872 55.718689)",POINT (37.5494 55.7189),myData.biz,55.719174,37.549025,55.718689,37.549872,55.7189,37.5494,0.0,-1.0,1.0,0.0004199939313652208,0.0
743804,711,23,1,2,1,0,Хамовники,"LINESTRING (37.549872 55.718689, 37.550143 55.71884)",POINT (37.55 55.7188),myData.biz,55.718689,37.549872,55.71884,37.550143,55.7188,37.55,0.0,-1.0,1.0,0.0004199939313652208,0.0
743805,1122,37,2,3,3,0,Хамовники,"LINESTRING (37.547077 55.715092, 37.548551 55.714154)",POINT (37.5478 55.7146),myData.biz,55.715092,37.547077,55.714154,37.548551,55.7146,37.5478,0.0,-1.0,1.0,0.0006734704450085479,0.0
743806,276,9,0,0,0,0,Хамовники,"LINESTRING (37.548551 55.714154, 37.548413 55.714078)",POINT (37.5485 55.7141),myData.biz,55.714154,37.548551,55.714078,37.548413,55.7141,37.5485,0.0,-1.0,1.0,0.00015171586947994762,0.0
743807,276,9,0,0,0,0,Хамовники,"LINESTRING (37.548413 55.714078, 37.548526 55.714013)",POINT (37.5485 55.714),myData.biz,55.714078,37.548413,55.714013,37.548526,55.714,37.5485,0.0,-1.0,1.0,0.00015171586947994762,0.0
743808,276,9,0,0,0,0,Хамовники,"LINESTRING (37.548526 55.714013, 37.549033 55.713726)",POINT (37.5488 55.7139),myData.biz,55.714013,37.548526,55.713726,37.549033,55.7139,37.5488,0.0,-1.0,1.0,0.00015171586947994762,0.0
